start|end|text
8794.96|8797.87|That would be 15 years.
8798.49|8802.45|And he and I have a very good relationship.
8804.46|8807.2|He trusted me and I trusted him.
8807.34|8813.6|I'd be out in the country and there'd be something to do that the blueprints didn't fit and he'd give me authority.
8813.62|8816.75|You go ahead and put it the way you think.
8819.67|8823.69|The way you think it should be and then I'll back you up on it.
8823.75|8827.54|We never had any arguments over anything that
8828.46|8831.3|that I ever did, or I'd go and do a job.
8831.32|8833.95|He said, "To do the job, he'd send me a bill for it."
8833.97|8843.22|Well, knowing him, I knew that he would thoroughly analyze the bill, and he didn't put anything in there that wasn't yours, that was for sure.
8843.24|8847.33|And we went through that for the 15 years that he was there.
8847.35|8852.27|Then, after he left, another younger engineer took over.
8852.29|8856.78|By that time, things had changed an awful lot
8858.16|8887.05|in the power business. Oh yes - and just about then the new General Manager came in and he said, "We're going to contract more. So there was a sort of a period of, shall we say, when contractors weren't looked on by the general employees of the corporation as a necessity.
8887.3|8915.57|The union got in awfully strong. And they were all union men and we were non-union and of course they didn't like that because we could always show them up on production. So you had a - sort of always had an under feeling when you went to get material from their warehouse, you could sort of notice guys dragging their feet a bit and and you'd say, "Well that guy isn't very happy with
8916.35|8917.53|giving us this material.
8917.57|8918.19|It isn't his.
8918.27|8920.25|It belongs to the government.
8920.27|8922.27|But he's dragging his feet wherever he can."
8922.29|8928.92|Or if you got on the phone, you could tell when you phoned for something whether the guy was for you or against you.
8928.94|8935.6|Basically, we had the main engineering staff were all for us.
8935.62|8938.17|They liked the contractors.
8938.19|8945.69|And they finally got to a point where they had to tell some of the staff to either -
8946.52|8949.68|"Get in there and do your job.
8950.72|8954.93|If I hear one more bad report on you, you might be demoted."
8954.95|8957.21|And that sort of straightens things out.
8957.27|8960.52|This is after Art took over.
8962.26|8972.46|In the 20 years that I was contracting, it was interesting to see the young fellows starting up and couldn't make it.
8973.91|8976.97|They'd run a year or two, and then they would be belly up.
8978.21|8984.44|And then the corporation would nurse along some more upstarts.
8985.66|8990.77|And this, they watched an outfit like ours operate, and said, oh, that's pretty simple.
8991.47|9000.0|But they didn't realize all the things that you had to look after when you run an outfit single-handed.
9000.65|9002.75|You've got to do the hiring, the firing,
9003.44|9017.87|the dickering for wages, the buying the equipment, keeping the equipment running, family troubles you had to deal with.
9017.89|9024.96|There were so many things turned up that you wouldn't believe what would happen in the course of a year.
9026.02|9032.43|And having my background and experience is what carried me through. It was -
9033.05|9035.46|I knew a lot about machinery.
9035.58|9037.04|I'd been brought up on the farm.
9037.06|9041.06|We had all kinds of machinery of every description.
9041.08|9042.29|I knew all about men.
9042.55|9047.45|I hired and fired men when I was 21 years old.
9048.75|9051.46|And from there on, I was always in charge of people.
9053.48|9055.7|When I was on the farm, I was always in charge.
9055.8|9060.73|After Dad died, when I was 21 years old, three years I spent there.
9061.5|9069.35|Then when I started in the power business inside of a year and a half in there, I was always in charge of men.
9069.85|9076.64|Always in charge, no matter whether it was one man, three men, five men, or ten men, or twenty men.
9077.3|9079.63|I was always the foreman on the crew.
9079.65|9082.25|That way you got to know men and you could deal with men.
9082.31|9084.41|You always had problems when you had men.
9084.45|9090.82|They were always guys giving, you know, agitators, one thing or another that you had to deal with.
9092.35|9095.35|However, no unions.
9095.91|9098.24|We never had any union problems.
9098.26|9103.34|Even to this day, the union was never able to work its way into Achen Construction.
9103.36|9116.23|They tried and tried and tried, but we had a sort of a family arrangement there where the employees got a lot of benefits that you couldn't give if you were unionized.
9116.25|9120.02|In other words, it's like George Jenny said.
9120.3|9121.68|He was here about a month ago.
9121.8|9122.36|He said,
9123.25|9126.87|"What made your outfit go is you kept a good bunch of men around you."
9127.3|9128.78|I said, "And for sure."
9128.82|9130.8|I said, "If a guy didn't have it,
9130.84|9131.84|he didn't stay around.
9131.92|9133.18|You guys would run him off."
9133.2|9135.73|I said, "I didn't have to run him off.
9135.75|9136.83|They'd just fade away."
9138.45|9146.68|I had a good basic crew of about 10 men, and you could build that up to 40 or 50 men and really have production because you had good leaders.
9148.0|9149.27|And that's what enough it needed.
9150.01|9151.25|In the course of the years,
9151.84|9160.52|that I - when I was contracting, I saw over 30 fellows start up and go down.
9162.47|9174.06|And there's only, in those years, only a couple of other outfits that started up and stayed in the business, and they never got very big.
9175.44|9179.04|And I go back to 1958 when the -
9179.9|9181.98|the corporation had a meeting.
9182.0|9186.2|They said, "Look, a guy that's contracting is going to have an office.
9186.23|9187.19|He's going to have a phone.
9187.23|9196.9|And somebody on that phone that knows what's going on, that if we phone out there and want information, we want to be able to talk to somebody that knows what's going on."
9197.74|9209.03|And I was the only one that had an office set up where there was somebody in that office that - always there that could answer
9209.19|9239.17|anything that come up no matter what it was. And they let the other guys get by. Some of them set up little one-horse offices but didn't have anybody in there to man it, so they were no better off but that was one of the things they asked for and never got. But I don't know to relate back - Oh, we had a contractors' union. We started that way back in about 1950.
9239.97|9268.72|And it was to get the contractors sort of pulling together because the Power Corporation used to push the individuals around. It was something unbelievable and we could - together we could sort of spell out, "Look, we don't like this. You can't do this to us. We want this in our contracts, we want that in our contracts." And, while it never got to be a strong
9269.56|9274.06|organization, it still served a purpose.
9274.08|9279.85|It got us together with the engineers that were in charge, and they sort of got our viewpoints.
9281.29|9284.82|We'd always get a little out of them, but never what we really wanted.
9285.62|9292.39|They took the attitude, we're the guys with the work, and you guys have to come and get it.
9292.41|9296.59|There wasn't much you could do about it excepting, as I say, get them to
9296.94|9303.89|reword the contract a little bit so that it didn't hammer you to pieces if something went wrong.
9306.52|9307.64|And that went on.
9308.48|9309.98|I was the first president.
9310.1|9317.93|I was in there for three years as president, and I said, "Better put somebody else in here to run this organization."
9317.95|9320.77|I said, "I've been three years - in here three years and
9321.75|9323.17|And I've done mine."
9323.25|9327.98|So then they started up that they'd put a new president in every other year.
9328.86|9331.94|And we were only eight or nine members. That's all we were.
9333.76|9334.99|And that's still going today.
9335.07|9342.7|That same Central Line Contractors Association is still operating today.
9342.74|9348.88|They get together once a year and get together with the power, talk things over to see how things are going.
9348.94|9351.39|And it looks as though it can go on forever.
9351.91|9365.81|Basically, the union have got so tough and so organized that it hampers the Power Corporation in anything they want to do.
9365.95|9368.39|They've got to see the union first.
9368.41|9372.92|I've had them call me out at Christmas time to do jobs.
9372.94|9377.18|When we all closed down and they were closed down, I said, "You've got 150 men out there.
9377.2|9378.47|What are you calling on me for?
9378.61|9379.89|A little one-horse outfit."
9380.59|9390.69|"Oh, God, if we were going to do that job, we'd have to advertise it first and then let them come in the seniority until we got the amount of men we want to do it.
9390.79|9392.65|By that time, you can have the job done."
